Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Small Shield,Scripture Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Red Thorn Roundshield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Pillory Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Buckler,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Iron Roundshield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Gilded Iron Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Man-Serpent's Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Ice Crest Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Rift Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Perfumer's Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Shield of the Guilty,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Spiralhorn Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Smoldering Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Small Shield,Coil Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Shield,Hawk Crest Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Horse Crest Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Candletree Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Flame Crest Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Marred Wooden Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Sun Realm Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Round Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Large Leather Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Black Leather Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Marred Leather Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Blue Crest Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Red Crest Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Beast Crest Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Inverted Hawk Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Eclipse Crest Heater Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Kite Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Blue-Gold Kite Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Scorpion Kite Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Twinbird Kite Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Brass Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Banished Knight's Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Albinauric Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Beastman's Jar-Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Carian Knight's Shield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Silver Mirrorshield,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Medium Shield,Great Turtle Shell,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatshield,Wooden Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Lordsworn's Shield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Briar Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Spiked Palisade Shield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Icon Shield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Golden Beast Crest Shield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Manor Towershield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Crossed-Tree Towershield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Inverted Hawk Towershield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Dragon Towershield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Distinguished Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Gilded Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Cuckoo Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Redmane Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Golden Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Haligtree Crest Greatshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Crucible Hornshield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Greatshield,Dragonclaw Shield,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
